user_id_numfix,user_id,screen_name,bio,withheld_category,withheld_in_countries,withheld_ever,followers_count,following_count,signup_date,first_observed
'825779264909930496,825779264909930496,WahrheitS,"Free Germany, free World!!! 14/88",media_violation,everywhere,DE,1665,1816,2017-01-29,2017-10-02
'826369612442906624,826369612442906624,lerenardfrance,Bonjour à tous je suis le renard de france,withheld,FR,FR,12,24,2017-01-31,2017-10-16
'826506530354757633,826506530354757633,Hitlerabinash,I WANT TO LIVE LIKE HITLER AND DIE LIKE HITLER😈former #hindu present #atheist diehard aamir fan,withheld,DE,DE,271,557,2017-01-31,2017-10-16
'827085304188239872,827085304188239872,___nihat_pusat_,Rojnameger-Gazeteci-Journalist ANF Agency,withheld,TR,TR,1568,262,2017-02-02,2017-10-03
'827148949991673856,827148949991673856,HighWieSiox,¹⁴y/o Rip @HeilUnhaimlich vize leader der #PigsIs,withheld,DE,DE,24,35,2017-02-02,2017-10-10
'828373918373277696,828373918373277696,KollektivNh,,withheld,DE,DE,105,38,2017-02-05,2017-10-03
'828755750038142976,828755750038142976,BronzeAdler,"Neither left nor right, Democrat nor Republican.",inactive,DE + FR,DE + FR,894,0,2017-02-07,2017-10-02
'829734079348273152,829734079348273152,1baharnesidesi,This account has been withheld in: Turkey.,withheld,TR,TR,1990,3990,2017-02-09,2017-10-02
'830966706134593538,830966706134593538,NPD_JPN,私はドイツが大好きです。私はドイツ民族が大好きです。私はドイツ国家民主党が大好きです。私はドイツ国粋主義が大好きです。私はドイツ極右が大好きです。私はドイツ音楽が大好きです。私はドイツ映画が大好きです。私はドイツ国防軍が大好きです。私はイギリス極右音楽が大好きです。ドイツ万歳！ドイツ民族万歳！ドイツ国家民主党万歳！,withheld,DE,DE,178,350,2017-02-13,2017-10-10
'831921710370869252,831921710370869252,nuceeeee,haber,withheld,TR,TR,6597,222,2017-02-15,2017-10-03
'832767208853958657,832767208853958657,RealAJHitler,"As Führer, people tell me that I have the best words. (Tweets from @realDonaldTrump in the original German)",withheld,FR,FR,61,9,2017-02-18,2017-10-16
'833051130238218240,833051130238218240,plattbaurevolt,Das kapitalistische #System zerschlagen! #Volksgemeinschaft leben! Deutsche Kieze schaffen! Für den nationalen Sozialismus! #NSJetzt #FCKAFA #Fightthesystem,withheld,DE,DE,71,16,2017-02-18,2017-10-03
'833387210258968576,833387210258968576,akurt1984,Allah hırsıza Ve Yezid’e köle olanların belasını versin! elfü elfü Amin,withheld,TR,TR,1523,719,2017-02-19,2017-10-03
'833756953709015043,833756953709015043,Drachenkamerad,,withheld,DE,DE,18,23,2017-02-20,2017-10-16
'833938312893186048,833938312893186048,Jihad_Joe88,Aber du sitzt im Rollstuhl... weist du was du verfickte Bitch stirb in der Hölle,withheld,DE,DE,2,16,2017-02-21,2017-12-08
'833965138923372544,833965138923372544,HenryHafenmayer,"Den Feind der Völker erkannt zu haben ist eins, ihm offen den Kampf anzusagen die logische Konsequenz!",withheld,DE,DE,33,4,2017-02-21,2017-10-02
'834062833574932480,834062833574932480,NoAcoger,"El islam es incompatible con Occidente, en defensa de la identidad de las naciones que forman la Cristiandad, luchar contra el EI es apoyar a a al-Assad.",withheld,DE,DE,211,426,2017-02-21,2017-10-16
'834292682239283201,834292682239283201,juttaberger688,someone you used to know,withheld,DE,DE,101,54,2017-02-22,2017-10-03
'834483735559077889,834483735559077889,KurdishSDFF,"Nedir Newroz? Gün ışığına çıkan çiçektir,Yaşama duruştur, Doğanın Renga Renkliğe açılışıdır, Bütün yaşam damarlarına Kan yürümesidir!",withheld,TR,TR,692,362,2017-02-22,2017-10-03
'834809909233455104,834809909233455104,AsbHartzerONE,"Dod, Folgen J E D S : @AsbHartzer4",inactive,DE,DE,272,187,2017-02-23,2017-10-16
'835167775458983936,835167775458983936,AkiranSWFS,Fascist/national socialists | realist | Legion 88 | N.S.M | ϟϟ 卐 🇫🇷,withheld,FR,FR,95,299,2017-02-24,2017-10-02
'835879834844819456,835879834844819456,danskedynamit,This account has been withheld in: Germany.,withheld,DE,DE,67,112,2017-02-26,2017-10-16
'837345389917450243,837345389917450243,_Buldan_keser,Rojnamevan/Journalist/Gazeteci / RONAHİ TV / FREEDOM TV,withheld,TR,TR,1197,760,2017-03-02,2017-10-03
'837722466986381312,837722466986381312,firaz_serbest,hiç... // zîpik...,inactive,TR,TR,2882,1060,2017-03-03,2017-10-03
'838446067280670720,838446067280670720,NSHeute,"Zeitschriften-Projekt ""Nationaler Sozialismus Heute"". Das Magazin von der Bewegung für die Bewegung!",withheld,DE,DE,213,301,2017-03-05,2017-10-02
'838455816646701057,838455816646701057,ulus_topl2,Demokratik Ulus; Tüm etnik kültürel ve sosyolojik yapıların birlikte hür ve özgür yaşayabildiği yönetim şeklidir. Kürt Halk Önderi Sayın Abdullah ÖCALAN.,inactive,TR,TR,1574,3397,2017-03-05,2017-10-03
'839189499112476672,839189499112476672,21_SUR_63,,inactive,TR,TR,831,373,2017-03-07,2017-10-03
'839214635001618432,839214635001618432,sarahtweetsjp,カトリック baka gaijin デス💀十 フランシスコ一世は異端者・対立教皇・背教者・反キリストである。 カトリックは基本的に反ユ○ヤ主義(ヨハネ8章を参照) すみません🙇,withheld,FR,FR,1230,92,2017-03-07,2017-10-02
'839363597062959104,839363597062959104,ajter2902,.,withheld,DE,DE,2,93,2017-03-08,2017-12-08
'839710157827420160,839710157827420160,AmedBotan10,Journalist Rojnamevan Gazeteci,withheld,TR,TR,1968,1576,2017-03-09,2017-10-03
'839789297712644100,839789297712644100,mtnnn21,,inactive,TR,TR,2098,200,2017-03-09,2017-10-03
'839805048708300801,839805048708300801,AhmedeXane12,"Nedir Newroz ? Gün ışığına çıkan çiçektir, yaşama duruştur, doğanın renga renkliğe açılışıdır, bütün yaşam damarlarına kan yürümesidir!",withheld,TR,TR,209,359,2017-03-09,2017-10-03
'839935334343454720,839935334343454720,DomitiaHonoria,Mom to gorgeous White Children and devoted companion to my White Warrior. 🙋,withheld,DE + FR,DE + FR,3713,1713,2017-03-09,2017-10-02
'840023646458523649,840023646458523649,FullGoy,"if you think Hitler was a Rothschild, occultist, or A ZIONIST, You're just a half TRUTHER and part of the problem.",withheld,DE + FR,DE + FR,2759,678,2017-03-10,2017-10-02
'840276040417181697,840276040417181697,hesslebg,"Member of thule , Stellvertreter des Führers , i search the one piece . And I LLLLLOOOOOOVVVVVVE the chocolate",withheld,FR,FR,1459,2191,2017-03-10,2017-10-02
'840316935447408640,840316935447408640,AhmedeXane123,"Nedir Newroz? Gün ışığına çıkan çiçektir, yaşama duruştur, Doğanın Renga Renkliğe açılışıdır, Bütün yaşam damarlarına Kan yürümesidir..! ABDULLAH ÖCALAN",withheld,TR,TR,692,315,2017-03-10,2017-10-03
'841378607989682182,841378607989682182,Adolf_Hess1488,third time shoah'd follow if your Pro white No mudsharks. No crooked noses. Victory or death 14/88 Sieg Heil,withheld,DE,DE,21,59,2017-03-13,2017-10-02
'841402626063372288,841402626063372288,ProleSerf3,Jewish behavior taught me to hate. I will teach others to hate jews & their communist proxies.,inactive,DE + FR,DE + FR,221,565,2017-03-13,2017-10-02
'841473707604336640,841473707604336640,SchmeisrAdam,"wake up, use your body, it is a machine, it can rust. use your brain or others will use it for you.",withheld,DE,DE,64,517,2017-03-14,2017-12-08
'841681792709083137,841681792709083137,KashmirAlliance,#KashmirYouthAlliance uniting Pakistani youth for #Kashmir - a public platform,withheld,IN,IN,383,0,2017-03-14,2017-10-16
'841753436160954371,841753436160954371,NS_Arabic,الإشتراكية الوطنية هي حركة قومية حكمت المانيا 12 عاماً و أوصلت المانيا إلى قمة المجد.. الحساب للمهتمين بالتاريخ عامةً و بالحركة الإشتراكية الوطنية خاصةً.,withheld,DE + FR,DE + FR,1464,5,2017-03-14,2017-10-02
'842882117046624256,842882117046624256,yoboymoose7,wild,withheld,DE,DE,10,118,2017-03-17,2017-10-10
'843124666931822592,843124666931822592,CaglayanDergisi,AYLIK İLİM ve KÜLTÜR DERGİSİ https://t.co/twrgCz4y0e https://t.co/yPN57YGZSK,withheld,TR,TR,10933,3,2017-03-18,2017-10-02
'843371048720580608,843371048720580608,OsbeckWalter,This account has been withheld in: Germany.,withheld,DE,DE,74,179,2017-03-19,2017-10-03
'843479213755785216,843479213755785216,zhollndr,Rollifahrer ohne Herz und ohne Verstand! Gegen die Ausrottung des Weissen Europas!1488,withheld,DE,DE,34,60,2017-03-19,2017-10-02
'843840830871932928,843840830871932928,Martinique2017,Tweeter pour ne pas laisser les horribles trop noirs de #Martinique manipuler les humains en toute impunité !,withheld,FR,FR,9,10,2017-03-20,2017-10-16
'844592341008760833,844592341008760833,HusaynFuck539,I dont like Jews //I HATE Rapefugees //Fuck Islam //Christ Always ☦️ This account will not last more then a day Was @HusaynNO539 @HusaynAbd0 @HusaynAbd,inactive,DE,DE,30,40,2017-03-22,2017-10-02
'846062017521737728,846062017521737728,boondocker450,,withheld,DE,DE,187,311,2017-03-26,2017-10-02
'846425639674621955,846425639674621955,RozaWendi,Kim olursan ol Sakın Kendini Kaybetme. Ve Değerlerine Bağlı Kal..,withheld,TR,TR,697,2391,2017-03-27,2017-10-03
'846757681859891201,846757681859891201,MELIZA69651676,"stay fit, 14/88",withheld,DE,DE,142,135,2017-03-28,2017-10-02
'847159867009847297,847159867009847297,propaganda1923,Support @AN_030_ #NSJetzt #FckAfA Nationalsozialismus durchsetzen. Mit allen Mitteln. Auf allen Ebenen.,withheld,DE,DE,892,4420,2017-03-29,2017-10-02
'847181197939806208,847181197939806208,AzadKurdistan1,Alişmak ölümdür Önderliğin Esaretine Alişmiyalim,withheld,TR,TR,1423,2553,2017-03-29,2017-10-03
'847383598281904128,847383598281904128,NaziMo_akaputin,,withheld,DE,DE,1,22,2017-03-30,2017-10-10
'847990436845191168,847990436845191168,WhiteWineNS,“Truth sound like hate to those who hate the truth.” - anon,media_violation,everywhere,DE,1077,99,2017-04-01,2017-10-02
'848484906263080960,848484906263080960,EgidioPenny,Politica,withheld,DE + FR,DE + FR,47,120,2017-04-02,2017-12-08
'848760557087801344,848760557087801344,BurkasOff,#SayNoToIslam🤢#BanShariaLaw #BanTheQuran🕋☠️ #StopIslam 👊#StopMakingExcusesForIslam 🚷✋#BanTheBurka✋️🔥 #BanCAIR👺#BanTheMuslimBrotherHood👹,inactive,FR,FR,3500,4500,2017-04-03,2017-10-03
'849700654176239618,849700654176239618,sx200x2,,withheld,DE,DE,83,150,2017-04-05,2017-10-02
'850275507358662657,850275507358662657,zlaposdinst,communist jew league/party of kekistan,withheld,DE,DE,54,67,2017-04-07,2017-10-10
'850503203418365953,850503203418365953,rarestpony,ponies for national socialism. parody account. please no bully please.,withheld,DE,DE,349,968,2017-04-08,2017-10-02
'850787508204052480,850787508204052480,bluecherfr,TRIGGERWARNING! Prussian German. Truth. Justice. Freedom. Peace. Nation. Race. Believe. Duty. Sacrifice. Honour.,withheld,DE,DE,99,85,2017-04-08,2017-10-02
'850915588885147648,850915588885147648,razorheart88,White nationalist 14 words #hdnw #whitegenocide fucking Jesus Christ what more do you want? Meine Ehre heißt Treue,media_violation,everywhere,DE,2211,1257,2017-04-09,2017-10-02
'850992499883692037,850992499883692037,WuschigerWaldi,"Feminist, LBGT-Aktivist, Islamophil.",withheld,DE,DE,3,24,2017-04-09,2017-10-10
'851009053492957184,851009053492957184,n0d474,Programmer,withheld,DE,DE,100,20,2017-04-09,2017-10-02
'851166403331858432,851166403331858432,AngryWesterner,"Defending Western Civilization one tweet at a time.... 14 words. Fighting for a Whiter, More Prosperous America 👌🏻🇺🇸",inactive,DE + FR,DE + FR,656,754,2017-04-09,2017-10-02
'851236012240097280,851236012240097280,NS_Sturmvogel,"Member of the Nachtjagdgeschwader. A proud National Socialist, awakening people to the lies of the victors.",withheld,DE + FR,DE + FR,485,78,2017-04-10,2017-10-02
'851534917121040384,851534917121040384,AdolfHHitler,"Compte Historique Rapportant Des Dossiers De 1850 à 1950. [Ceci n'est pas un compte d'incitation à la haine, mais un compte historique.]",withheld,DE + FR,DE + FR,216,260,2017-04-10,2017-10-02
'851540338552430592,851540338552430592,angryTeuton,,withheld,FR,FR,46,73,2017-04-10,2017-10-02
'851671765013204992,851671765013204992,juliandariopar3,soy 100 %uribista queremos la libertad del pueblo colombiano no queremos Narco farc santos Asesino santos y el Narco gobierno de santos el cartel dél congreso,withheld,DE,DE,18,203,2017-04-11,2017-12-08
'851831959483539457,851831959483539457,Tyrianlady6,Bin leidenschaftliche Patriotin und mein Herz schlägt für unser Österreich !!! 🇦🇹💙🇦🇹!!!,withheld,DE,DE,7,39,2017-04-11,2017-10-10
'851864931930714112,851864931930714112,GrumblingTraghi,"Autor des Integrationsratgebers Antanzen für Dummies|Science flies u to the moon,religion into buildings|Vs.Kulturrelativismus,EU&Sozis Nationalliberaler Ökonom",withheld,DE,DE,582,607,2017-04-11,2017-10-02
'852001066459684864,852001066459684864,RAGNAROK_9,"Teution, Völkisch Ásatrú, Fascist, NS1488🏞️⚔️⚒️📚 Hail Victory over (((globalism, degeneracy, marxism, intl. banksters, deep state))) & all tools of (((them)))",media_violation,everywhere,DE,1202,1303,2017-04-12,2017-10-02
'852152655543771136,852152655543771136,LonDegrelle1,,inactive,FR,FR,100,88,2017-04-12,2017-10-03
'852194432363487234,852194432363487234,Refnowcom,"Das Recht kann man nicht melden oder löschen lassen. Es kommt immer und immer und immer................wieder! Für die, welche mich löschen wollen #Acab",withheld,DE,DE,116,198,2017-04-12,2017-10-02
'852495615602851841,852495615602851841,Blitzdeport,Schiebt Pack zügiger ab als offene Grenzen es reinholen.,withheld,DE,DE,76,304,2017-04-13,2017-10-03
'852517785783730176,852517785783730176,hitlernes_varg,,withheld,DE,DE,1,22,2017-04-13,2017-10-10
'853002885533138946,853002885533138946,Schekelberg,OY OY OY,withheld,DE,DE,37,371,2017-04-14,2017-12-08
'853186053154504704,853186053154504704,ab_1945,50%VAGINA GOMenD - %50FAKiNA KOMANT,withheld,DE,DE,9,52,2017-04-15,2017-10-10
'853806986554732545,853806986554732545,KOMMUNlST,,inactive,DE,DE,101,25,2017-04-17,2017-10-02
'854060981978378240,854060981978378240,ScholarFGulen,A page run by students for students,withheld,TR,TR,500,0,2017-04-17,2017-10-02
'854533997942239233,854533997942239233,zzgoyzz,"White nationalist. You may not hate them, but they sure as hell hate you.",withheld,DE,DE,47,77,2017-04-19,2017-10-03
'854552647222906882,854552647222906882,kurdistan__21,,inactive,TR,TR,549,0,2017-04-19,2017-10-03
'854838295305494528,854838295305494528,BeProud2Dom,"White guy in SF, over 40, nice on the outside, but all 666 and 1488 on the inside.",withheld,DE,DE,17,164,2017-04-19,2017-10-03
'855063973485576194,855063973485576194,HRE_Sweden,National socialist | Swedish | A dude | @deadlydiakuma is my papa | @Rosetastic_0510 is my sis,withheld,DE,DE,343,166,2017-04-20,2017-10-03
'855100390630711296,855100390630711296,YDGenclik2,"BİZ KENDİMİZİ, DÜNYAYI TEMELLERİNDEN SARSACAK BİR DAVAYA ADADIK ! Yeni Demokrat Gençlik",withheld,TR,TR,226,27,2017-04-20,2017-10-04
'855185257976524800,855185257976524800,bluecherl1,»TRIGGERWARNUNG« Der Feind der Wahrheit ist nicht die Lüge sondern die Feigheit. Staat. Recht. Volk. Pflicht. Souveränität. Deutschland. Wissen statt Glauben.,withheld,DE,DE,111,120,2017-04-20,2017-10-02
'855356924560322561,855356924560322561,AN_030_,#NSJetzt Den nationalen Sozialismus auf allen Ebenen durchsetzen. Mit allen Mitteln. Deutsche Kieze schaffen. #HddSz,withheld,DE,DE,68,20,2017-04-21,2017-10-03
'855370790371561476,855370790371561476,2Canaris,"Wenn der Islam friedlich ist,wie uns Politiker immer weismachen wollen,wie ist er dann im Kriegszustand ?",withheld,DE,DE,191,482,2017-04-21,2017-10-03
'855429030031613953,855429030031613953,Nafronalsozi,,withheld,DE,DE,0,3,2017-04-21,2017-10-16
'855446945455759360,855446945455759360,harmlessinnatur,"Alt-right White Nationalist. Political Correctness is really just tyranny with manners. We still want that wall, so we can deport 'em all.",withheld,DE,DE,393,514,2017-04-21,2017-10-02
'855592904265519106,855592904265519106,FuhkyuwNhighur,,withheld,FR,FR,26,66,2017-04-22,2017-12-08
'856268870302269440,856268870302269440,AHitler20041889,Deutschland über alles,withheld,DE,DE,6,16,2017-04-23,2017-10-16
'856777645186351105,856777645186351105,Realeinzelfall,"Bin nur Gast hier,solange bis mich Twitter,im Auftrag von der Bundesregierung digital ermorden wird Auftraggeber und Ausführende werden sich verantworten müssen",withheld,DE,DE,966,127,2017-04-25,2017-10-02
'857150034118406144,857150034118406144,janedoeyakuza,Warum ich immer BRAUNER werde?Weil mir DEUTSCHLAND zu BUNT wird!!! #NOMUSLIMS #NOISLAM 🚫 ✋ Gab: @janedoeyakuza 😉,withheld,DE,DE,153,386,2017-04-26,2017-10-03
'857178840208158720,857178840208158720,CindiLCox2,"Hello i'm Cindi, i'm 27 years old from LA",withheld,DE,DE,3,39,2017-04-26,2017-10-10
'857212048861782017,857212048861782017,Fount_of_Life14,"What we must fight for is to safeguard the existence and reproduction of our race and our people, the sustenance of our children and the purity of our blood.",withheld,FR,FR,235,362,2017-04-26,2017-10-02
'857215204098265088,857215204098265088,RefinedHate,"""I'm starting to regret it, it's all bullshit. They knew I was cruel, so they used me. And now I'm getting my redemption."" Dhamphir, detaching Neo-Nazi",withheld,DE,DE,66,104,2017-04-26,2017-10-10
'858081042472808450,858081042472808450,Redpill1970,"At War with - White Genocide, Black on White Crime, Fags, Feminist, Black and Brown Immigration, Democrats, Cucks, Queers, Communists and the (((Media))). 14/88",media_violation,everywhere,DE,2174,2794,2017-04-28,2017-10-02
'858099963292778497,858099963292778497,NATlONALIST,Revolt Against the Modern World | Dr. William L. Pierce Fan-Account #NS,inactive,DE,DE,109,461,2017-04-28,2017-10-02
'859061657225621506,859061657225621506,Teppichfresserh,Germeny Will live forever,withheld,DE,DE,14,8,2017-05-01,2017-10-16
'859196243796471808,859196243796471808,adolfjitler666,,withheld,DE,DE,3,12,2017-05-02,2017-12-08
'859526102951350273,859526102951350273,2kFascist,"Fascist, anti zionist, anti communist, anti antifa, anti left. Proud to be white and fascist. Racial diversity = white genocide. 14/88",media_violation,everywhere,DE,51,102,2017-05-02,2017-10-02
'859545350549450752,859545350549450752,BlucherGebhard,»TRIGGERWARNUNG« Volk. Recht. Staat. Souveränität. Pflicht. Deutschland. Der Feind der Wahrheit ist nicht die Lüge sondern die Feigheit.,withheld,DE,DE,61,121,2017-05-02,2017-10-02
'859747054192611328,859747054192611328,Michael33215293,Europäischer Patriot...no more fakefugees 😎,withheld,DE,DE,4,20,2017-05-03,2017-10-16
'860172166154866689,860172166154866689,Harakkiiri,Revolt Against the Modern World | Dr. William L. Pierce Fan-Account,inactive,DE,DE,99,502,2017-05-04,2017-10-02
'860551472379031552,860551472379031552,___hacked______,?,withheld,FR,FR,156,130,2017-05-05,2017-10-02
'860884465198940161,860884465198940161,NaziExtro,"21 - 14/88 - NatSoc - White Nationalist | Meine Ehre Heißt Treue | Most pictures are not mine. 😊 I will fight for my people, too my dying breath.",media_violation,everywhere,DE,260,69,2017-05-06,2017-10-02
'860922101561253888,860922101561253888,Fashy_Legion,"""We must secure the existence of our people"" 🤚🏻",withheld,FR,FR,178,213,2017-05-06,2017-10-02
'861102840537853953,861102840537853953,heidegger1933,"Bloquée en🇫🇷 Voir paramètres de confidentialité;aller dans ""contenu"";à ""pays"" changer pour🇨🇭. FachoNatSoc,militaro-ethno-natio.Raciϟϟ.Whites only.🇩🇪🇺🇦🇪🇪🇫🇮🇱🇻🇬🇷🇮🇪",withheld,DE + FR,DE + FR,321,298,2017-05-07,2017-10-02
'861316427721998336,861316427721998336,vidyguize,Contact me to join the movement. Luther. Adolf. Himmler. Hess. Rockwell. Heydrich. 卐 #SmashCulturalMarxism #14words #NationalSocialism #UNSFEN,inactive,DE + FR,DE + FR,405,146,2017-05-07,2017-10-02
'861731577751121921,861731577751121921,pirlanta_dua,,withheld,TR,TR,760,3117,2017-05-08,2017-10-02
'861886486022586368,861886486022586368,peau_sauvee,"Ne pas laisser les trop noirs de #Martinique, déjà profiteurs d'un sacrifice humain, manipuler les citoyens en toute impunité !",withheld,FR,FR,6,8,2017-05-09,2017-10-16
'861902687750770688,861902687750770688,bluecherrot,"This account is »withheld« in Germany = censored. ""No one is more hated than he who speaks the truth."" (Plato)",withheld,DE,DE,80,112,2017-05-09,2017-10-02
'862015300715282432,862015300715282432,OfficialANTlFA,https://t.co/9zjhvLyfKI #NS 🐸,inactive,DE,DE,159,572,2017-05-09,2017-10-02
'862129713644527616,862129713644527616,HailVictoryHail,Alt-Right. We are a right-wing political group. (21 members) Join our discord! https://t.co/lsD96r5hUv,withheld,DE,DE,34,52,2017-05-10,2017-10-02
'862631013385744384,862631013385744384,Will_1488,PARODY ACCOUNT PARODY ACCOUNT PARODY ACCOUNT PARODY ACCOUNT PARODY ACCOUNT PARODY ACCOUNT PARODY ACCOUNT PARODY ACCOUNT PARODY ACCOUNT PARODY ACCOUNT,withheld,DE,DE,4,105,2017-05-11,2017-10-16
'862836808945741825,862836808945741825,InAtEhIgGeRs88,,inactive,DE,DE,1713,770,2017-05-12,2017-10-02
'863146430155935745,863146430155935745,LouisqDarquier,"Journaliste, homme politique français,engagé à ""l'extrème droite"" ( wikipedia )",withheld,FR,FR,207,671,2017-05-12,2017-10-03
'863651687348797440,863651687348797440,H4Rudi,This account has been withheld in: Germany.,withheld,DE,DE,1,2,2017-05-14,2017-10-16
'863713258779193345,863713258779193345,SuzanaMerkel,,withheld,FR,FR,33,82,2017-05-14,2017-10-16
'863779072803033088,863779072803033088,nessunaresa_,"Federalista, naturalista, nacionalsocialista y sarcástico. Opinión, análisis y formación. [CUENTA DE DIFUSIÓN NACIONALSOCIALISTA]",withheld,FR,FR,507,146,2017-05-14,2017-10-02
'864440669636395008,864440669636395008,SSTotenkopfver1,ϟϟ - ss Heil Hitler ! Heil Hitler Dir ! Hitlergruß! 네오나치 독일한국인 Neo-Nazism Neo-Nationalsozialismus Heil mein Führer 독일의 나치는 부활한다!! 나의 총통 만세!,media_violation,everywhere,DE,86,88,2017-05-16,2017-10-03
'864890543477751809,864890543477751809,RutgerUlbrecht,I know exactly how to deal with the you-know-whos.,withheld,FR,FR,3656,4978,2017-05-17,2017-10-02
'864926049305591808,864926049305591808,ToddemIslam,Schmeissen wir diese obskure Lehre auf den Müllhaufen der Geschichte !!!!,withheld,DE,DE,65,228,2017-05-17,2017-10-02
'864987789661786113,864987789661786113,ConscienceVeriT,Demande toi juste pourquoi tu as autant de mal a te sortir l'esprit de ce system qui te guide depuis l'adolescence 🙂,withheld,FR,FR,60,0,2017-05-17,2017-10-16
'865176739990851584,865176739990851584,SuperGoodZ,21 - 14/88 | NatSoc - White Nationalist | Meine Ehre Heißt Treue |,media_violation,everywhere,DE + FR,380,103,2017-05-18,2017-10-02
'865234421296877568,865234421296877568,TBiblique,la déviance est une perversion,withheld,FR,FR,0,2,2017-05-18,2017-10-16
'865263980750811138,865263980750811138,nassee38571676,,withheld,DE,DE,255,50,2017-05-18,2017-10-02
'865492166272888832,865492166272888832,DENG_RDW_DWX,,inactive,TR,TR,1434,383,2017-05-19,2017-10-03
'866070240328695808,866070240328695808,fatihdion1,"Muslim people. True Left Wingers. Against racism. Hitler and his Nazi Germany is not racist and respecting non-white (Africans, Arabs, India, etc)",withheld,DE,DE,100,74,2017-05-20,2017-10-02
'866275477677367296,866275477677367296,LondelaMontagn1,"Mes parents n'avaient rien et pourtant ils m'ont offert le plus grand des héritages, celui d'appartenir à la Grande Nation.",withheld,FR,FR,6,13,2017-05-21,2017-10-16
'866327227205640192,866327227205640192,AnnGree3,Unashamedly angry black female blogger!,inactive,DE,DE,63,148,2017-05-21,2017-10-16
'866456133556457472,866456133556457472,common_nazi,"parody account, tweets are not endorsements.",withheld,DE,DE,180,119,2017-05-22,2017-10-02
'866505229646409730,866505229646409730,AdoIfHitIer2017,Weiße Zähne sind gesund. Schwarze sind verfault.,withheld,DE,DE,1,27,2017-05-22,2017-10-16
'866902446404141056,866902446404141056,meiko_haas,"Ihr werdet mich nicht los, bis der letzte Drecks.usel unser Land verlassen hat! Motto jetzt: dreckiger, gemeiner und schamloser als jemals zuvor!",withheld,DE,DE,69,250,2017-05-23,2017-10-02
'866931960249282560,866931960249282560,PCNotPrincipal,This account has been withheld in: Germany.,withheld,DE,DE,3,36,2017-05-23,2017-10-16
'866955690279149568,866955690279149568,HawartrOfficial,Hawar Haber Ajansı Türkçe Servisi,withheld,TR,TR,1179,16,2017-05-23,2017-10-03
'867064763049750528,867064763049750528,Cernunnos18,Aryen Norðmandí NSDAP,withheld,FR,FR,101,37,2017-05-23,2017-10-02
'867096865493442560,867096865493442560,yvkla,"""...şaheserler süngülerle yazılır ancak."" - Nihâl ATSIZ",inactive,DE,DE,155,43,2017-05-23,2017-10-10
'867148141610586117,867148141610586117,V01_sh0ahd,,media_violation,everywhere,DE,179,520,2017-05-23,2017-10-02
'867359489825099776,867359489825099776,ladwhosacockney,,withheld,DE,DE,24,245,2017-05-24,2017-10-16
'867597873420128256,867597873420128256,JACUAI,Jews And Christians United Against RADICAL Islam,withheld,FR,FR,66,221,2017-05-25,2017-10-16
'867652390614437889,867652390614437889,2uNationalist,Unorthodox/Ordained Minister. Life long Christadelphian. You all know my political stance. It's banned in most countries. Veteran of Desert Storm.,withheld,DE + FR,DE + FR,3306,2431,2017-05-25,2017-10-02
'867785473988624385,867785473988624385,Roman16606498,,withheld,FR,FR,1,22,2017-05-25,2017-10-16
'867833801686122496,867833801686122496,EnochPoweIl,🧐,inactive,DE,DE,173,636,2017-05-25,2017-10-02
'868248853312438272,868248853312438272,alivesince1998,,withheld,DE,DE,6,106,2017-05-26,2017-12-08
'868589866543665152,868589866543665152,Mengele_Josef88,,withheld,DE,DE,1,0,2017-05-27,2017-12-08
'868591437058904064,868591437058904064,SwaggyFuehrer,Das deutsche Reich stirbt nie!,withheld,DE,DE,2,3,2017-05-27,2017-10-16
'869193235918454786,869193235918454786,offensivemem3s_,"DM me memes - offensive - everything is just fun! (Settings - Content - Country - ""World"" - Apply) to see my tweets",withheld,DE + FR,DE + FR,17591,1,2017-05-29,2017-10-16
'869304972537724928,869304972537724928,MrPurge88,✠✟ #NSM88 #WhiteCivilRightsTwitterPoliticalSpeaker #WhitePride #StopWhiteGenocide #HailVictory #Nationalist #Socialist #AltRight #Conservative #Patriot ✠✟,media_violation,everywhere,DE,746,408,2017-05-29,2017-10-02
'869456571822206976,869456571822206976,Sabrina54999962,"Vaterland, wir holen dich wieder",withheld,DE,DE,53,107,2017-05-30,2017-10-02
'869473043311153152,869473043311153152,Domenik_weiss,Adolf hitler ist ein Ehren mann,withheld,DE,DE,9,39,2017-05-30,2017-10-16
'869484705032413184,869484705032413184,Truth_NS,"We owe all of this to these first men. Because if no one had been prepared then, to risk life and limb for the future Reich. - Merry Christmas.",media_violation,everywhere,FR,325,280,2017-05-30,2017-12-08
'869625019210530817,869625019210530817,BabeForHitler,Nature is the Law above all. Tradition is healthy. Love your heritage & race,withheld,DE + FR,DE + FR,39,14,2017-05-30,2017-10-03
'870227763604664320,870227763604664320,AlgunerhanGulee,Journalist- rojnamevan-gazeteci Stêrk Tv. Bernama Rojbaş Kurdistan temaşe bikin👍🏻 Tant qu'il ya de la lutte il y aura de l'espoir! Rojhilat👍 DM ❌🚫,withheld,TR,TR,3948,2386,2017-06-01,2017-10-03
'870234251165392896,870234251165392896,dset3n,"YoYoYo, nigga you be racist n shit.",inactive,DE,DE,648,1059,2017-06-01,2017-10-02
